Gene_Id_189,ABEN_Rep1,ABEN_Rep2,ABEN_Rep3,EN_Rep1,EN_Rep2,EN_Rep3
Glyma01g34350,1.11922,4.80026,2.21198,0.881246,1.76462,0.00723955
Glyma01g34360,1.20453,1.4971,1.90704,0.847829,1.75471,1.2053
Glyma01g34370,1.12793,0.181726,0.135873,0.252608,0.221186,0.141081
Glyma01g34380,0,0,0,0,2.56028,0
Glyma01g34400,6.94015,2.98177,2.78676,2.0724,3.62923,3.47229
Glyma01g34410,5.52289,7.44147,6.88262,5.65498,7.94382,9.58379
Glyma01g34420,0.0764302,0.0254186,0.0727885,0.109955,0.194601,0.0417154
Glyma01g34443,0.0856316,0.0815443,0.0915661,0.05528,0.0783277,0.0508491
Glyma01g34466,0,0,0,0.00950215,2.66E-07,0.000201488
Glyma01g34490,0.542986,1.1873,0.33851,0.772259,0.604505,0.36495
Glyma01g34506,1.32038,1.85751,0.969053,1.13001,1.34985,1.02429
Glyma01g34523,1.90668,1.05598,1.49402,1.38953,3.11952,2.13246
Glyma01g34540,0,0,0,0,2.92E-05,0.345739
Glyma01g34560,2.88527,3.6085,2.79512,4.11067,5.69689,4.28374
Glyma01g34570,3.12323,4.17576,2.35273,1.69411,1.79504,0.954936
Glyma01g34580,1.83773,2.71494,3.42377,9.30318,15.6809,15.4131
Glyma01g34590,0,0,0,0,0,0
Glyma01g34605,10.3075,8.25393,8.26663,7.68898,2.24851,6.74016
Glyma01g34620,1.75903,2.20448,5.74641,1.11864,1.61917,1.43876
Glyma01g34630,9.90818,8.33874,7.29376,11.7262,9.37479,9.20675
Glyma01g34650,0,0,0,0,0,0
Glyma01g34660,30.0879,24.5599,28.9505,44.5528,36.5665,39.1566
Glyma01g34671,0.0251924,0.0126452,0.0164034,0.0345211,0.0835159,0.0823737
Glyma01g34680,0,0.575858,0.000369237,2.55633,9.97E-05,1.08037
Glyma01g34690,6.85869,3.67857,6.71561,10.2927,10.8815,10.2151
Glyma01g34700,3.15296,2.61811,3.08784,3.07614,3.08155,3.44853
Glyma01g34710,0,0.0772255,0.0577399,0.214694,0.0939943,0
Glyma01g34723,3.78881,3.69124,2.34793,2.292,1.8897,1.66167
Glyma01g34736,2.16462,2.7834,1.4637,1.51264,1.41394,0.993723
Glyma01g34750,2.38926,1.37345,2.10203,2.35893,2.33181,1.13825
Glyma01g34760,0,0,0,0,0,0
Glyma01g34770,0.00074429,0.00100173,0.0243957,1.60E-05,0.0548011,0.0349453
Glyma01g34780,14.3565,17.472,15.0604,12.4665,11.6665,11.524
Glyma01g34791,1.76772,2.27845,3.17997,1.31965,1.22735,0.737021
Glyma01g34800,0,0.00169385,1.15E-05,0,0.00176329,0
Glyma01g34820,0,2.66126,0,0,0,0
Glyma01g34830,3.19802,5.89358,7.4069,1.29515,2.21685,3.62105
Glyma01g34840,0,0,0.187606,1.10656,0.24781,0.209906
Glyma01g34890,0,0,0,0,0,0
Glyma01g34930,4.47061,4.91877,4.3984,1.69945,1.56683,1.38665
Glyma01g34940,7.45047,8.23041,8.20075,8.43998,8.98337,8.04983
Glyma01g34950,0,0,0,0,0,0
Glyma01g34960,1.65016,1.25674,0.887604,1.19911,0.675765,0.882409
Glyma01g34971,0,0,0,0,0,0
Glyma01g34980,1.19044,1.22336,0.728643,1.98875,2.04422,1.43266
Glyma01g34990,0.738179,0.646038,0.000206465,0.91759,3.22E-05,0
Glyma01g35010,2.04599,2.4188,1.60393,1.96434,1.77388,1.87716
Glyma01g35030,2.88162,2.3251,3.03901,2.1606,2.86507,2.86269
Glyma01g35043,0,0.523698,0.816493,0.915449,0.780851,0.200648
Glyma01g35056,1.55536,2.00865,0.889499,0.79239,3.84518,2.4461
Glyma01g35070,0.415863,0.766218,0.578587,1.36215,0.380634,0.546092
Glyma01g35083,0,0,0.0288336,0,0,0.000114121
Glyma01g35096,0.943935,0.530141,0.794426,0,0,0.815461
Glyma01g35110,7.64939,9.23185,5.87936,8.92609,8.27378,5.38317
Glyma01g35120,0.0410746,0.15885,0.0395835,0.0735917,0.0644377,0.184954
Glyma01g35130,5.8591,3.20586,0,6.46531,5.26592,0
Glyma01g35145,0.926556,0.678618,1.71165,1.5759,1.7883,1.64949
Glyma01g35160,0.000119176,3.16109,2.25918,0,1.82347,1.44986
Glyma01g35170,2.47451,1.71631,2.62025,2.50226,1.97931,3.24345
Glyma01g35180,0.770293,0.604965,0.776602,0.597785,0.379044,0.73161
Glyma01g35190,35.7078,39.9523,33.8868,21.3221,20.0828,28.0164
Glyma01g35201,12.0652,6.25204,7.79074,11.9946,18.6633,6.61797
Glyma01g35211,0,0,0,0.0473513,0,0
Glyma01g35220,2.34828,5.61139,0,6.74873,0,2.5152
Glyma01g35230,1.9486,1.33553,1.38786,3.53241,3.04185,0.00215233
Glyma01g35255,1.4186,2.07279,2.99872,6.47475,6.96018,5.8757
Glyma01g35280,0.000148967,2.06733,2.2515,3.66395,5.0956,3.35271
Glyma01g35291,2.33386,2.36712,1.84077,0.399221,0.666429,2.34308
Glyma01g35300,0.306114,1.38095,0.885006,0.685566,0.960463,0.689197
Glyma01g35310,1.76915,0.715309,1.05339,1.30945,1.69084,1.49574
Glyma01g35315,0.228309,0,0.0550052,0.613578,0.447713,0.317037
Glyma01g35320,0.00118046,0.000791268,0.00142678,0.000339207,0.00140443,0.000894217
Glyma01g35330,0.53702,0.772043,0.816098,1.33222,1.0693,1.78343
Glyma01g35360,23.637,25.3219,29.4178,25.8636,29.7088,32.1528
Glyma01g35370,8.23073,16.2379,6.17828,11.1854,9.31094,7.11544
Glyma01g35381,0.767214,1.58787,0.505937,0.367208,0.730753,0.463081
Glyma01g35390,0,0,0.00703755,2.13912,0.58633,0.679607
Glyma01g35400,0,0.000349578,0.000204061,0,0.0127493,0
Glyma01g35410,1.26735,1.3508,1.80853,2.358,1.60587,1.5852
Glyma01g35420,26.7025,24.0205,9.91801,27.4094,16.1454,3.61828
Glyma01g35430,1.71299,1.21016,3.715,1.01497,1.57269,2.3665
Glyma01g35440,0,0.00307831,0.00512881,0.00615128,0.00951531,0.037314
Glyma01g35450,0.0611581,0.0413623,0.0193813,0.0104802,0.0311485,0.00993384
Glyma01g35460,0,0,0,0,0,0
Glyma01g35470,1.6401,1.26838,1.58056,1.46924,2.83031,2.2976
Glyma01g35480,11.1446,11.2622,5.50294,8.57656,3.90768,4.53182
Glyma01g35490,0,0,1.63005,0,0,0
Glyma01g35500,0.523155,0,0.319702,0.243263,0.856973,0.94807
Glyma01g35510,0.398139,0.656137,0.299021,0.673939,0.477867,0.839678
Glyma01g35530,0.0427611,0,0,0.0434908,0.038081,0.0242895
Glyma01g35540,0.952459,0,0,2.89892,2.45271,4.72053
Glyma01g35551,0.110564,0.356271,0,0.286349,0.125365,0
Glyma01g35561,0.204606,0.066376,0.164489,0.111587,0,0.0470954
Glyma01g35570,27.5136,47.2601,24.8942,14.9663,18.1649,12.9932
Glyma01g35580,0,0.000385955,0.00244819,1.58E-05,3.37E-05,1.31224
Glyma01g35590,2.22065,2.48061,2.14004,0.928352,0.4645,0.962896
Glyma01g35600,0.807763,0.925232,1.61664,1.30111,1.38415,1.61755
Glyma01g35611,2.08609,1.90973,4.56521,0.427822,0.986603,1.6238
Glyma01g35620,0.0619668,0.0180871,0.0546297,0.0116506,0.0542305,0.0410971
Glyma01g35630,18.8758,22.5751,8.51592,21.3656,17.5772,4.7421
Glyma01g35640,0.136439,0,0,3.43E-05,0.788546,0
Glyma01g35650,19.8722,20.8247,15.2427,22.662,20.6019,16.5355
Glyma01g35660,458.014,410.788,263.156,333.691,241.271,167.872
Glyma01g35671,0.362493,0.389354,0.116445,0.216488,0.853016,0.181362
Glyma01g35681,1.05478,0.254911,0.0635304,0.170037,0.517103,0.329828
Glyma01g35690,0.850293,0.457772,0.492561,2.10816,0.000249657,0.830524
Glyma01g35700,0.0241076,0.0155364,0.0580811,0.0431926,0.170189,0.120615
Glyma01g35711,0,0,0,0,0,0
Glyma01g35720,0.0644217,0.079763,0.0123016,0.119791,0.11874,0.209826
Glyma01g35730,3.1082,4.46852,3.11059,4.06954,4.87615,2.27286
Glyma01g35740,0,0,1.67161,1.44024,0.00011971,1.40055
Glyma01g35750,0,0,0,0,0,0
Glyma01g35780,9.69571,6.78439,12.2061,17.845,15.0495,18.4927
Glyma01g35790,4.96462,6.63697,4.43602,3.62821,3.40239,4.07359
Glyma01g35800,15.0957,10.9074,24.685,5.348,3.72379,7.33078
Glyma01g35820,0,0,0,0,0,0
Glyma01g35830,0,0,0,0,0,0
Glyma01g35840,5.4724,6.97975,5.3704,6.42547,5.08575,4.50382
Glyma01g35850,5.84331,10.6149,3.04131,7.54185,10.5299,4.00908
Glyma01g35880,2.27212,2.36609,2.11849,1.22826,1.32827,1.40671
Glyma01g35910,7.9326,5.0676,4.27298,4.37547,3.0704,2.75565
Glyma01g35920,0.724226,0.373388,0.697936,1.23269,0.681698,1.08703
Glyma01g35931,1.58387,1.02074,0.572392,0.709441,1.55299,1.18866
Glyma01g35940,0.000301932,0,0.00401639,0.0140849,1.33331,0.942797
Glyma01g35950,0,0,0,1.45928,0,0.595045
Glyma01g35960,9.47895,9.89364,6.16673,22.1064,19.3092,16.3964
Glyma01g35970,0,0.086871,0.129903,0.00165612,0.211468,0.134882
Glyma01g35980,16.0482,16.226,16.2251,16.2984,17.649,16.4185
Glyma01g35990,5.30233,5.84824,5.27452,6.20442,4.63222,5.69919
Glyma01g36000,0,0.244804,0.4138,1.56E-05,0,0
Glyma01g36011,0,0.691611,0.39558,0.495309,0.227884,1.0287
Glyma01g36021,0,0,0.0204332,0,0,0.106959
Glyma01g36030,0.000967896,5.98755,5.80894,5.52484,5.20996,0.00270303
Glyma01g36040,0,0,5.43E-05,0.000141223,0,0.632086
Glyma01g36050,17.1769,18.8629,19.4188,12.2842,9.89989,13.4702
Glyma01g36070,16.3835,16.4243,12.4728,18.6909,21.2545,18.8206
Glyma01g36080,1.10014,0,4.17E-05,0.000236891,0,1.1824
Glyma01g36091,0.302701,0.663513,0.16502,6.95E-05,0.456628,0.761078
Glyma01g36101,0,0,0,0,0,0.108805
Glyma01g36110,43.7628,36.1578,31.8559,41.1619,33.6832,27.4145
Glyma01g36120,1.3816,0.973626,1.3646,1.61413,2.11584,1.96192
Glyma01g36130,0.0298058,0,0,0,0,0
Glyma01g36145,7.11998,6.1441,5.26277,5.44275,6.42021,5.11208
Glyma01g36160,36.9161,28.2842,13.5932,36.844,25.8067,8.3568
Glyma01g36170,15.147,13.8057,25.2772,7.26086,8.35498,10.8757
Glyma01g36180,4.0194,1.62294,3.77809,8.23464,7.92963,6.28114
Glyma01g36190,0.223621,0.132369,0,0.190034,0.219381,0
Glyma01g36200,7.57E-05,0.740759,1.3634,0.000570139,0.00113146,1.23027
Glyma01g36210,5.55239,3.1651,4.05723,2.58445,1.36553,2.89173
Glyma01g36225,0.16638,0.14514,0.188688,0.168126,0.135137,0.180094
Glyma01g36240,0.595053,0.415599,0.470452,0.418618,0.612335,0.662272
Glyma01g36250,3.24678,2.0737,2.80091,1.65404,1.13419,1.6109
Glyma01g36260,0,0.000504934,0,0,0.000376988,0
Glyma01g36270,6.64157,7.16231,6.45228,6.14398,3.89577,4.89015
Glyma01g36280,0,0,0,0,0,0
Glyma01g36290,2.43998,3.75648,3.91902,3.76445,3.82784,5.29
Glyma01g36301,0.53432,0.748623,0.546103,0.649083,0.111639,0.707035
Glyma01g36311,0.00182156,0.0981587,0.0494039,0.0502605,0.084986,0.079457
Glyma01g36320,4.44507,4.17506,5.66595,5.19492,5.66084,5.87581
Glyma01g36330,0.0869693,0.112097,0.0419061,0,0,0.0700437
Glyma01g36340,0.00201713,5.72181,4.8966,3.41087,7.41313,4.22277
Glyma01g36350,0.574902,0.446184,0.353449,1.01023,1.0878,1.05275
Glyma01g36360,0,0,0.667606,0.291062,0.231025,0
Glyma01g36375,0.82625,1.78248,0.688807,0.767607,0.756742,0.44935
Glyma01g36390,6.24598,7.98596,2.7039,7.94493,7.20643,6.69308
Glyma01g36410,15.7467,24.6082,18.3806,28.0928,20.6152,22.5587
Glyma01g36420,0.966081,0.873988,0.386449,1.81548,2.07653,1.99345
Glyma01g36430,11.606,9.60413,8.00496,26.4328,27.8077,20.3522
Glyma01g36440,0,2.30618,0.260445,4.47875,5.97222,3.8104
Glyma01g36450,0,0,0,0,0,0.65781
Glyma01g36460,0.171553,0.147085,0.140246,0.400676,0.20233,0.198849
Glyma01g36480,0.155598,0,0.0374875,0.0572737,0,0
Glyma01g36490,0,0,0,0,0,0
Glyma01g36500,0,0,0,0,0,0
Glyma01g36510,0.0828822,0.160243,0.0620976,0.44549,0.0650127,0.207338
Glyma01g36520,0,0,0,0,0,0
Glyma01g36530,0,0.10978,0,0,0,0.00915425
Glyma01g36545,0,0,0,0,0,0
Glyma01g36560,0,0,0.00690247,0,0,0
Glyma01g36570,0.0531193,0.0717511,0.00639887,0.39282,0.153829,0.0953663
Glyma01g36580,2.12973,1.94574,2.39868,2.53761,2.13033,2.40347
Glyma01g36590,245.221,303.403,207.565,188.34,191.857,118.423
Glyma01g36600,55.1582,44.3401,20.1434,51.6575,40.8155,17.5244
Glyma01g36606,4.15947,3.61355,4.80746,6.05236,5.79249,4.36286
Glyma01g36613,0,0.411454,0,0,0,0
Glyma01g36620,1.78851,0,0,0,0,6.39E-05
Glyma01g36630,0,1.28421,0.221308,2.78392,5.34719,0
Glyma01g36638,3.20543,2.82685,1.8697,3.43827,2.71284,1.79367
Glyma01g36646,5.96284,3.44949,1.20698,6.27229,6.21355,0
Glyma01g36654,1.44274,2.6015,3.24629,2.41187,2.72163,2.82346
Glyma01g36662,3.78626,3.40652,3.53452,5.00999,4.17881,3.82552
Glyma01g36670,1.06071,0.173634,0.00134868,0.000407292,0,0
Glyma01g36680,0,0.52974,1.01186,0,0.000750805,0.000210256
Glyma01g36691,1.87459,2.48562,1.14786,0.508106,1.18462,0.624308
Glyma01g36700,3.19323,4.02784,2.55049,2.92522,3.58025,3.19642
Glyma01g36711,13.7522,11.8706,18.2117,9.16194,12.3254,13.9418
Glyma01g36720,28.3329,30.6442,44.4529,19.1562,24.52,30.7063
Glyma01g36730,0.207884,0.135461,0.297107,0.276206,0.320252,0.306403
Glyma01g36740,15.7745,19.103,15.6229,22.5432,18.2727,20.5849
Glyma01g36750,31.1286,40.3718,33.0224,37.8989,36.0357,37.0967
Glyma01g36760,0,0.326948,0.846547,1.4427,0.848708,0.624326
Glyma01g36770,66.9412,68.8797,55.6648,52.7025,51.7416,41.318
Glyma01g36780,51.3006,22.2168,35.0314,27.8049,15.1569,24.6428
Glyma01g36790,1.10288,0.000108037,0,0,3.98E-05,0.957208
Glyma01g36801,0,0,0,0,0,0
Glyma01g36810,0,0,0,0.146886,0,0.0820353
Glyma01g36820,4.67766,2.5233,3.99028,2.32245,1.38481,1.79954
Glyma01g36831,0,0,0,0.564363,0,0
Glyma01g36840,1.79284,1.26944,1.1656,2.22328,2.38239,2.88643
Glyma01g36850,76.1792,71.4219,74.9455,90.7669,86.0883,80.7375
Glyma01g36860,12.0045,5.17459,8.43908,10.8716,11.8977,12.96
Glyma01g36870,17.8132,18.0364,15.8031,19.1691,22.6381,21.383
Glyma01g36880,0,0,0,0,0,0
Glyma01g36890,0.0282713,4.24436,1.40142,0.000322852,0,0
Glyma01g36900,1.92506,2.33765,2.82947,2.83297,2.81037,3.44009
Glyma01g36920,0,0,2.16E-05,3.41873,2.72529,0.964462
Glyma01g36931,3.22013,2.48105,1.68764,0.14743,2.34563,0.850407
Glyma01g36940,2.15541,1.99101,2.07716,1.22289,1.23985,1.36596
Glyma01g36950,0,0.977264,0.24172,0,0,0
Glyma01g36960,15.7476,19.0665,13.7887,18.1996,16.2062,14.2708
Glyma01g36980,0,0,0.257637,0,0,0.141826
Glyma01g36990,0.000616114,4.06085,4.86826,3.1683,0,3.36742
Glyma01g37000,0,0.42291,0,0.0972615,0,0
Glyma01g37010,70.7756,115.597,17.0819,62.4717,60.2194,9.76057
Glyma01g37020,35.179,40.4227,23.222,22.0402,21.9633,14.897
Glyma01g37031,4.18237,8.08612,6.04582,0,6.56129,2.09252
Glyma01g37040,8.48449,8.34869,5.32834,4.5777,3.76182,3.00635
Glyma01g37051,0.00861593,0.0111025,0.013984,0.0114095,0.00998505,0.00576312
Glyma01g37060,0,0,0,0,0,0
Glyma01g37080,6.34169,8.30666,10.7105,4.23201,6.19885,7.18197
Glyma01g37090,19.7469,19.9345,5.92886,16.2137,18.7957,6.2487
Glyma01g37100,0,4.26642,4.34615,0,0,1.51642
Glyma01g37120,0.0597876,0,0.0288086,9.49E-05,0.0468973,0
Glyma01g37130,8.75639,6.41558,7.00248,18.2928,16.8278,18.2526
Glyma01g37136,4.78505,5.032,5.19284,4.66002,6.59471,4.87302
Glyma01g37143,0,0,0,0.118762,0.207979,0.0663284
Glyma01g37150,0.596341,0.768637,0.969972,0.732529,0.304511,0.523235
Glyma01g37160,1.46544,1.93333,1.938,2.85304,3.19656,2.88891
Glyma01g37180,0,0,0.000170264,0.21511,0.0215035,0
Glyma01g37190,0.0651432,0,0,0,0,0
Glyma01g37200,0.192824,0.248535,0,2.61029,3.26514,4.99831
Glyma01g37215,1.85737,1.27226,0.557363,1.50088,1.04872,0.436615
Glyma01g37230,0,0.568296,0,0.394979,0,0
Glyma01g37240,1.31E-05,0.664623,0.608129,0.00367048,3.96918,1.61176
Glyma01g37250,51.199,50.3009,50.4862,93.039,92.878,98.8861
Glyma01g37270,32.6299,31.8167,28.9011,29.8852,29.4427,24.7929
Glyma01g37290,4.62E-05,1.25996,1.38793,0,0.786384,1.34263
Glyma01g37296,195.318,216.691,209.127,196.087,196.94,95.7317
Glyma01g37303,0,0,0,0,0,0
Glyma01g37310,3.2036,1.14168,0.26168,0.914977,0.607371,0.545963
Glyma01g37320,16.2579,13.702,16.4202,18.6493,16.4234,17.4066
Glyma01g37330,0.163016,0.309404,0.296279,1.47055,1.34459,0.986461
Glyma01g37341,0.31215,0.182121,0.274663,1.06685,0,0.74958
Glyma01g37350,0.00107605,0.159464,0.000489912,0.220756,0.000599479,0
Glyma01g37360,0.611671,1.26905,1.69642,1.24628,3.45407,1.3827
Glyma01g37370,6.49174,2.16172,3.53257,5.4275,1.96403,4.18957
Glyma01g37380,0,0,0,0,0,0.0494781
Glyma01g37393,0,0.00169821,0.000275332,0,0.000269797,0
Glyma01g37406,3.70197,6.66542,6.35958,5.50277,8.60896,5.51539
Glyma01g37420,0,0,0.405529,0,2.93537,2.30301
Glyma01g37430,2.7326,2.20358,1.59603,1.58081,1.00824,1.28259
Glyma01g37440,0,0,0,0,0,0
Glyma01g37450,0.00413119,0.000295724,0.000368757,0.007672,1.29199,0.000391175
Glyma01g37460,1.60653,0.772719,0.835147,1.61722,2.63777,1.70327
Glyma01g37470,9.17E-06,0,1.12E-05,9.12E-06,0.00753556,1.08E-05
Glyma01g37480,24.8285,26.719,28.6217,36.545,32.3323,28.0193
Glyma01g37490,0,0,7.87E-05,0,0.602996,0
Glyma01g37500,1.18496,1.01259,1.28167,2.34678,1.79518,2.35248
Glyma01g37510,0,0.0969404,0.0186179,2.54022,3.17556,1.92404
Glyma01g37520,1.38071,1.53271,1.74346,1.44941,1.93797,2.3725
Glyma01g37530,0,0,0,0,0,0
Glyma01g37541,0,0,0.000145232,1.61735,0.0203722,0.8375
Glyma01g37550,0,0,0,0,0,0
Glyma01g37560,1.44532,1.66642,1.38495,1.67125,1.55671,2.26692
Glyma01g37571,0.128019,0.045212,0.11197,0.120018,0.0598778,0.0736654
Glyma01g37580,0,0,0,0,0,0.108227
Glyma01g37590,0.410746,0.308175,0.23929,0.642073,1.88997,1.54547
Glyma01g37600,0.150554,0.174145,0.0725443,0.215793,0.0944754,0.165715
Glyma01g37610,13.2138,9.57061,12.7159,15.2662,15.3087,14.7107
Glyma01g37620,0,0.71713,0.0296926,0,0,0.000528076
Glyma01g37630,40.5357,37.1539,39.4296,55.0446,52.8397,60.6196
Glyma01g37640,0,0.0360922,0.0177999,0.0661853,0.071265,0.153349
Glyma01g37650,2.48142,2.56963,3.8433,4.30653,5.985,8.78813
Glyma01g37670,7.02601,7.49903,7.91359,8.18947,7.07564,9.18546
Glyma01g37675,0.139603,0,0.235969,0,0,0
Glyma01g37680,0.0798994,0.051492,0,0,0,0.0399752
Glyma01g37690,0,0.257697,0,0.146648,0.128406,0.0409512
Glyma01g37710,7.29213,8.93298,5.27994,7.78966,7.90838,4.77962
Glyma01g37720,0,0.254158,0,0,0,0
Glyma01g37730,1.78546,2.06264,2.6342,2.16496,2.25815,2.83422
Glyma01g37750,1.72751,1.82178,2.72421,1.82893,0.615934,1.1786
Glyma01g37760,0,0,0,0.000197296,0,0.51923
Glyma01g37780,16.9823,13.9872,18.5048,21.5371,19.6661,23.461
Glyma01g37790,4.78819,6.52812,3.84869,2.00885,1.64249,4.62456
Glyma01g37801,0.148992,0.179305,0.0526334,0.0949354,0.0366375,0.0395164
Glyma01g37810,102.504,84.6261,130.37,50.8172,49.7867,68.524
Glyma01g37820,28.4674,32.3479,45.2479,23.2537,19.8823,25.1507
Glyma01g37840,0.00239767,0.00576122,0.0045197,0.000301668,0.00198333,0.000617949
Glyma01g37850,0.0024075,0.00745115,0,0,0.364197,0.00438057
Glyma01g37860,0.25065,0.347194,0.489011,0.518689,0.797252,0.771247
Glyma01g37870,9.21333,7.1805,10.1453,5.65026,6.95911,5.56024
Glyma01g37880,0.145428,0,0.105111,0.0651393,0.0570367,0.291041
Glyma01g37890,0.0970939,0.145224,0.133649,0.0403735,0.176758,0.135291
Glyma01g37900,11.273,8.92062,11.969,12.4156,12.2106,11.2711
Glyma01g37910,4.46264,4.82739,6.23111,4.64925,4.63263,4.42682
Glyma01g37920,0.213625,0.337741,0.226893,0.303102,0.197162,0.593349
Glyma01g37930,1.86111,3.24529,4.246,1.72028,1.53539,1.2714
Glyma01g37940,10.6686,8.52212,8.42918,13.8655,13.9802,12.8307
Glyma01g37950,3.08257,5.56794,4.21305,1.67789,1.96527,1.88649
Glyma01g37961,0.544453,2.0175,2.73999,0.162579,0.284712,1.816
Glyma01g37970,0,0.000484859,6.11E-05,0.823561,0,0.000240402
Glyma01g37980,0,0.0660997,0,0.0918816,0,0
Glyma01g37993,0.128133,0.0897661,0.0617407,0.141487,0.0203572,0.0484674
Glyma01g38006,0,1.01E-05,0,0,0,0.0886423
Glyma01g38020,0,0,0,0,0,0
Glyma01g38040,0.274109,0.698718,0.538979,4.80074,9.28209,5.55605
Glyma01g38050,0,0,0,0,0,0
Glyma01g38060,0,0,0,0,0,0
Glyma01g38070,0,3.33171,0.00035152,0,0,0
Glyma01g38080,0.925356,3.43852,0.452427,1.62607,3.52821,2.22511
Glyma01g38090,9.37651,9.31672,11.1491,9.94705,11.7668,9.42492
Glyma01g38105,6.86E-06,0,0,6.57E-06,6.02E-06,5.96E-06
Glyma01g38120,30.6453,35.686,30.167,32.9171,30.9844,32.5341
Glyma01g38130,0.414177,0.674182,1.1839,1.20801,2.30635,1.14171
Glyma01g38150,0.824507,0,4.31E-05,0.00013677,0,0
Glyma01g38165,0.000135092,0.185623,0,0.000487065,0,0.750193
Glyma01g38180,1.60895,2.10445,0.540364,1.30992,1.30961,1.16998
Glyma01g38190,0.275067,0.194119,0.334184,0.0656465,0.153654,0.123625
Glyma01g38200,42.7481,45.3131,39.8088,50.7441,46.5746,48.625
Glyma01g38211,0,0,0,0,0,0
Glyma01g38220,6.3476,8.22703,10.8413,3.53423,4.00796,4.30492
Glyma01g38230,17.7059,17.2894,19.0517,18.119,16.5907,16.6316
Glyma01g38240,6.36837,7.10853,6.86496,7.40345,6.58193,6.51672
Glyma01g38250,0,1.22E-05,7.09E-06,0.362685,4.87178,0.000486369
Glyma01g38260,0.74498,0.891634,0.358968,1.23941,1.16872,0.0532469
Glyma01g38270,3.2724,2.04498,3.68653,2.84007,2.25688,2.79973
Glyma01g38280,0.000508708,0.000431708,0.000312633,0,0.000739503,0.000112927
Glyma01g38285,0.200063,0.128933,0.1928,1.25456,2.04008,0.800763
Glyma01g38290,25.492,23.712,19.3694,19.2663,16.5619,12.9509
Glyma01g38305,1.62176,0.882738,8.43E-05,0.000145979,0.98607,1.48954
Glyma01g38320,39.2836,40.7219,36.9078,54.5201,53.5791,56.1391
Glyma01g38330,0,0,0.000251836,0.00157772,1.17784,0.0027474
Glyma01g38340,0.0688329,0,0,0,0,0.0172192
Glyma01g38350,0.0313593,0.113603,0.0985153,0.0598223,0.0422709,0.0708967
Glyma01g38360,3.43463,6.84572,4.86784,1.02759,1.69739,1.52011
Glyma01g38370,10.7914,10.0412,10.5231,12.9204,13.4119,11.6011
Glyma01g38381,0.347746,0.00586485,0,0,0,1.64E-05
Glyma01g38390,0.201009,0.315953,0.248048,8.75192,4.9868,4.37971
Glyma01g38400,13.7531,12.2696,18.0107,10.6784,9.8965,13.4202
Glyma01g38410,1.81052,1.62322,2.24693,2.00654,1.39219,1.31542
Glyma01g38430,5.24355,5.36706,6.98531,1.93419,1.45166,1.69753
Glyma01g38450,79.9372,76.2007,80.2649,104.195,95.2948,78.2127
Glyma01g38460,0,0,0.621193,0,0.496708,0
Glyma01g38470,11.6963,6.05898,4.47422,22.8831,2.90576,4.06921
Glyma01g38481,0.664141,0.856025,0.676883,0.132425,0.607146,0.242393
Glyma01g38490,2.63077,2.7546,1.22336,0.467022,1.80337,1.87865
Glyma01g38500,34.6365,33.949,13.5692,24.3945,18.6032,12.2971
Glyma01g38510,20.0939,19.7162,18.2371,17.0991,17.9692,13.3497
Glyma01g38520,9.11304,12.1579,9.58956,8.52982,8.74132,6.56313
Glyma01g38530,0,0,0,0,0,0
Glyma01g38540,0,0,0,0,0,0
Glyma01g38550,15.8851,15.4113,28.3078,7.30494,10.2776,14.8145
Glyma01g38560,0.530832,0.426426,0.733457,0.838873,0.735679,1.11608
Glyma01g38570,0.22243,0.190912,0.164702,0.194084,0.247322,0.240592
Glyma01g38580,2.09017,0.544636,0.425371,3.30963,2.50861,4.048
Glyma01g38590,0.259909,0.132501,0.271037,0.0976552,0.0929414,0.109191
Glyma01g38600,0.686056,0.390912,1.04133,1.87333,3.07605,2.66793
Glyma01g38610,3.26483,3.03304,5.57045,0.65521,1.04413,1.8685
Glyma01g38630,0.0976867,0.299085,0.0824314,0.0328453,0.0505837,0.0473711
Glyma01g38640,5.34887,2.32372,4.36015,2.88619,3.144,3.7851
Glyma01g38650,12.3219,9.46552,17.2381,11.1281,13.197,15.2972
Glyma01g38660,4.80909,3.31043,4.0053,3.354,2.34518,3.23326
Glyma01g38671,3.34595,5.74138,4.22358,6.4178,7.19397,6.18862
Glyma01g38680,1.67962,1.37073,2.29778,1.14667,1.41961,1.62252
Glyma01g38683,0.00325555,0,0,0.0178555,0.0186261,0.0149695
Glyma01g38686,0,0,0,0,0,0
Glyma01g38690,0.666177,0.386393,0.385197,1.13389,1.46314,0.699933
Glyma01g38710,5.80072,4.58248,6.9426,4.35832,2.78876,3.93203
Glyma01g38720,13.6592,8.94615,14.9761,10.5708,8.80804,8.41731
Glyma01g38730,0.16047,0.499822,0.193306,0.323446,0.62686,0.41027
Glyma01g38740,1.08793,0.788772,0.95015,0.548215,0.533359,0.408236
Glyma01g38750,7.86483,3.91695,9.65852,5.31768,3.41688,5.8045
Glyma01g38760,0.0513459,0.11621,0,0.474279,0,0.530602
Glyma01g38770,0.172692,0,0.0416059,0.0623451,0,0.0809721
Glyma01g38780,0.454587,0.106532,0.248912,0.499786,0.599699,0.598921
Glyma01g38800,10.2936,9.45742,9.09678,19.5131,18.8585,18.7645
Glyma01g38830,0,0,0.00129877,0,0.00272772,0.00173985
